name,slug,latitude,longitude
Gorzów Wielkopolski,gorzow-wielkopolski,52.727756,15.229227
Hel,hel,54.611041,18.800893
Iława Główna,ilawa-glowna,53.582253,19.573849
Jarocin,jarocin,51.969121,17.494275
Jastarnia,jastarnia,54.70114,18.677624
Jaworzyna Śląska,jaworzyna-slaska,50.912394,16.428928
Jelenia Góra,jelenia-gora,50.902568,15.75533
Jurata,jurata,54.684861,18.713204
Kalisz,kalisz,51.742817,18.071913
Kamieniec Ząbkowicki,kamieniec-zabkowicki,50.536366,16.900376
Karpacz,karpacz,50.782622,15.762056
Katowice,katowice,,
Kędzierzyn Koźle,kedzierzyn-kozle,50.344356,18.204765
Kępno,kepno,51.29164,18.001024
Kielce,kielce,50.874207,20.618117
Kłodzko Główne,klodzko-glowne,50.450941,16.656705
Koluszki,koluszki,51.744606,19.818994
Koszalin,koszalin,54.191254,16.169931
Krynica,krynica,49.410476,20.957361
Kudowa Zdrój,kudowa-zdroj,50.427417,16.246447
Kunowice,kunowice,52.341661,14.638816
Kuźnica Białostocka,kuznica-bialostocka,53.511373,23.64163
Lądek Zdrój,ladek-zdroj,50.341879,16.859864
Leszno,leszno,51.846409,16.565573
Lodź Chojny,lodz-chojny,51.726248,19.484457
Lodź Fabryczna,lodz-fabryczna,51.769151,19.469028
Lubań Slaski,luban-slaski,51.111217,15.293195
Lubliniec,lubliniec,50.673209,18.690038
Lubin Górniczy,lubin-gorniczy,51.394039,16.192803
Małkinia,malkinia,52.693795,22.033522
Małaszewicze,malaszewicze,52.026508,23.529957
Malbork,malbork,54.035795,19.04282
Marciszów,marciszow,50.851402,16.007469
Muszyna,muszyna,49.346284,20.893573
Nowy Sącz,nowy-sacz,49.606674,20.702463
Nowa Soł,nowa-sol,51.799683,15.70811
Nysa,nysa,50.477792,17.341827
Oława,olawa,50.930938,17.297187
Oleśnica,olesnica,51.200372,17.38698
Olsztyn Główny,olsztyn-glowny,53.78584,20.497401
Ostrowiec Świętokrzyski,ostrowiec-swietokrzyski,50.933896,21.376707
Oświęcim,oswiecim,50.041501,19.199727
Pila Główna,pila-glowna,53.143148,16.744539
Piotrków Trybunalski,piotrkow-trybunalski,51.40992,19.684623
Poznań Starolęka,poznan-staroleka,52.366165,16.934553
Połczyn Zdrój,polczyn-zdroj,53.045938,22.981561
Polanica Zdrój,polanica-zdroj,50.396916,16.510891
Prudnik,prudnik,50.329191,17.577111
Przemysł Główny,przemysl-glowny,49.783663,22.776364
Lublin,lublin,51.231241,22.568398
Racibórz,raciborz,50.090348,18.226393
Radom,radom,51.390952,21.155564
Racławice Śląskie,raclawice-slaskie,50.312031,17.761201
Radomsko,radomsko,51.074505,19.437572
Rybnik,rybnik,50.089135,18.54764
Sanok,sanok,49.553216,22.210834
Szczecin Gumieńce,szczecin-gumience,53.556481,15.529656
Siedlce,siedlce,52.162218,22.271925
Sieradz,sieradz,51.597659,18.714984
Skarżysko Kamienna,skarzysko-kamienna,51.115891,20.881725
Słubice,slubice,52.335818,14.594661
Słupsk,slupsk,54.467367,17.016544
Sosnowiec Główny,sosnowiec-glowny,50.278906,19.126411
Strzelin,strzelin,50.784702,17.060294
Suwałki,suwalki,54.106153,22.945262
Szklarska Poręba Górna,szklarska-poreba-gorna,50.832596,15.518716
Tarnowskie Góry,tarnowskie-gory,50.446977,18.865121
Tarnów,tarnow,50.0054,20.974179
Toruń Główny,torun-glowny,53.000102,18.614601
Trzebinia,trzebinia,50.153938,19.453214
Turoszów,turoszow,50.9426102,14.9092154
Ustka,ustka,54.578743,16.861102
Wałbrzych,walbrzych,50.783564,16.284682
Wadowice,wadowice,49.884792,19.501657
Warszawa Gdańska,warszawa-gdanska,52.259184,20.993713
Wałbrzych Miasto,walbrzych-miasto,50.78445,16.28404
Węgliniec,wegliniec,51.290102,15.223088
Władysławowo,wladyslawowo,54.794098,18.401763
Włocławek,wloclawek,52.652481,19.059189
Wrocław Nadodrze,wroclaw-nadodrze,51.125887,17.032356
Wysoka Kamieńska,wysoka-kamienska,53.824944,14.832578
Zabrze,zabrze,50.30528,18.786942
Żagań,zagan,51.604248,15.315623
Zakopane,zakopane,49.300448,19.963387
Zamość,zamosc,50.713552,23.239209
Zawiercie,zawiercie,50.481019,19.422992
Zgorzelec,zgorzelec,51.140027,15.003544
Zielona Góra,zielona-gora,51.947439,15.513709
Albufeira,albufeira,37.128685,-8.232824
Alfarelos,alfarelos,40.164918,-8.634678
Cascais,cascais,38.700889,-9.417746
Elvas,elvas,38.895453,-7.1421
Estoril,estoril,38.703245,-9.398428
Faro,faro,,
Setúbal,setubal,38.530553,-8.885063
Silves,silves,37.1756,-8.440466
Sintra,sintra,38.799168,-9.385367
Tomar,tomar,39.598723,-8.412977
Viana do Castelo,viana-do-castelo,41.695268,-8.831371
Arad,arad,46.18956,21.32555
Sibiu,sibiu,45.802997,24.160316
Sighișoara,sighisoara,46.226398,24.795737
Mediaș,medias,46.160165,24.34944
Oradea,oradea,47.070665,21.935917
Alba Iulia,alba-iulia,46.056628,23.586274
Brașov,brasov,45.661516,25.61371
București Nord,bucuresti-nord,44.446767,26.074407
Cluj Napoca,cluj-napoca,46.786219,23.594149
Constanta,constanta,44.169486,28.63147
Craiova,craiova,44.329081,23.817108
Coșlariu,coslariu,46.135751,23.65746
Curtici,curtici,46.34101,21.297701
Deva,deva,45.884538,22.910195
Timișoara Nord,timisoara-nord,45.75121,21.20656
Kaliningrad,kaliningrad,63.7553,40.617587
Sankt-Peterburg Vitebskii,sankt-peterburg-vitebskii,59.919648,30.329847
Sankt-Peterburg Finlyandskiy,sankt-peterburg-finlyandskiy,59.93199,30.441376
Moskva Leningradski,moskva-leningradski,55.776052,37.655362
Sankt-Peterburg,sankt-peterburg,59.937082,30.306411
Sankt-Peterburg Glavnii,sankt-peterburg-glavnii,59.928682,30.362711
Pragersko,pragersko,46.394874,15.662714
Murska Sobota,murska-sobota,46.659588,16.171962
Postojna,postojna,45.772928,14.221276
Celje,celje,46.228564,15.268259
Divaca,divaca,45.681301,13.965002
Metlika,metlika,45.642568,15.322948
Sezana,sezana,45.703936,13.863173
Čierna nad Tisou,cierna-nad-tisou,48.419991,22.087089
Galanta,galanta,48.185129,17.723797
Plavec,plavec,49.269381,20.851045
Bratislava Nove Mesto,bratislava-nove-mesto,48.171897,17.146609
Bratislava Predmestie,bratislava-predmestie,48.184221,17.134473
Bratislava Vinohrady,bratislava-vinohrady,48.186828,17.133116
Žilina,zilina,49.227042,18.746005
Košice,kosice,48.722918,21.26872
Liptovsky-Mikuláš,liptovsky-mikulas,49.091979,19.606255
Poprad-Tatry,poprad-tatry,49.060031,20.294964
Jagodin,jagodin,51.198197,23.89588
Kiev-Passajirskii,kiev-passajirskii,50.440325,30.488623
Kovel,kovel,51.218081,24.707714
Korosten,korosten,50.957268,28.634436
Odessa-Glavnaia,odessa-glavnaia,46.467578,30.740816
Rafalovka,rafalovka,51.316612,25.865327
Sarny,sarny,51.352631,26.624457
Zabolote,zabolote,48.48397,25.274447
Ankara,ankara,39.935977,32.843705
Istanbul,istanbul,41.015005,28.97828
Izmir,izmir,38.422457,27.143796
Apatin,apatin,45.676455,18.972586
Beograd Dunav,beograd-dunav,44.819291,20.48061
Bor,bor,44.072847,22.102699
Crveni Krst,crveni-krst,43.332586,21.881601
Dimitrovgrad-Caribrod,dimitrovgrad-caribrod,43.011597,22.766807
Kikinda,kikinda,45.826207,20.49918
Kosovo Polje,kosovo-polje,42.634835,21.081354
Knjaževac,knjazevac,43.569232,22.249776
Kosovska Mitrovica,kosovska-mitrovica,42.893079,20.875001
Zaječar,zajecar,43.904765,22.272999
Leskovac,leskovac,42.996223,21.957698
Kraljevo,kraljevo,43.727217,20.69973
Kragujevac,kragujevac,44.010334,20.92793
Nikšić,niksic,42.769697,18.945015
Novi Sad,novi-sad,45.265909,19.829358
Prahovo Pristanište,prahovo-pristaniste,44.2896452,22.6139654
Priština,pristina,42.658934,21.151067
Prizren,prizren,42.212829,20.7283
Ruma,ruma,44.989266,19.81778
Negotin,negotin,44.228951,22.539826
Prahovo Selo,prahovo-selo,44.2873299,22.5876046
Sombor,sombor,45.7858709,19.1141023
Sremska Mitrovica,sremska-mitrovica,44.982803,19.614013
Uzice,uzice,43.8535616,19.8393099
Valjevo,valjevo,44.271091,19.907268
Požega,pozega,43.840211,20.029018
Prijepolje,prijepolje,43.392126,19.639785
Bijelo Polje,bijelo-polje,43.0542177,19.7697121
Mojkovac,mojkovac,42.9529728,19.5861584
Podgorica,podgorica,42.432393,19.269654
Bar,bar,42.087207,19.105412
Kolašin,kolasin,42.8196334,19.5374069
Vladičin Han,vladicin-han,42.710121,22.062134
Kuršumlija,kursumlija,43.132992,21.2668789
Peć,pec,42.660391,20.304888
Grobelno,grobelno,46.213545,15.440109
Opatija-Matulji,opatija-matulji,,
Pula,pula,44.879588,13.847594
Banja Luka,banja-luka,44.789256,17.213102
Bihać,bihac,44.818617,15.886502
Bos Krupa,bos-krupa,44.886554,16.150385
Bosanski Novi,bosanski-novi,45.050842,16.386849
Čapljina,capljina,43.1098454,17.6981185
Doboj,doboj,44.8004192,18.0602921
Licka Kaldrma,licka-kaldrma,44.3148486,16.1942609
Martin Brod,martin-brod,44.488397,16.135989
Ploče,ploce,43.044477,17.446543
Podlugovi,podlugovi,43.969662,18.25454
Priboj,priboj,43.563789,19.541798
Prijedor,prijedor,44.978615,16.717191
Tuzla,tuzla,44.535264,18.658331
Zavidovići,zavidovici,44.444187,18.145058
Zenica,zenica,44.2101775,17.9122323
Bitola,bitola,41.020064,21.342503
Demir Kapija,demir-kapija,41.409183,22.244733
Negotino Vardar,negotino-vardar,41.4978716,22.1043006
Prilep,prilep,41.344068,21.538085
Skopje,skopje,41.991175,21.446014
Kićevo,kicevo,41.512644,20.949929
Veles,veles,41.724014,21.769288
Beograd,beograd,44.808556,20.455466
Kumanovo,kumanovo,42.130443,21.68501
Niš,nis,43.316653,21.876975
Vyborg,vyborg,60.715646,28.753255
Ähtäri,ahtari,62.5542549962731,24.0641331048415
Ainola,ainola,60.4568968803501,25.1020014221657
Alavus,alavus,62.618790081056,23.6003204348324
Aviapolis,aviapolis,60.3081142417238,24.9421620337642
Dragsvik,dragsvik,59.9901862233081,23.4884827729392
Eläinpuisto-Zoo,elainpuisto-zoo,62.5419604823919,24.1905214713634
Eno,eno,62.807391159252,30.1444692751829
Espoo,espoo,60.205107974489,24.6562960405781
Haapajärvi,haapajarvi,63.7559860569738,25.3350439770024
Haapamäki,haapamaki,62.2472717974499,24.4553846063661
Haarajoki,haarajoki,60.4964117752724,25.1343207690587
Haksi,haksi,60.408322105265,25.5553297140997
Hankasalmi,hankasalmi,62.303690819786,26.4792765738904
Hanko asema,hanko-asema,59.832164836751,22.9672568012644
Hanko-Pohjoinen,hanko-pohjoinen,59.8363735532242,22.9872706927505
Harjavalta,harjavalta,61.3101848403788,22.132529558143
Haukivuori,haukivuori,62.0264095897194,27.2040438820136
Heinävesi,heinavesi,62.3834156330224,28.6454592884608
Helsinki asema,helsinki-asema,60.1721299120291,24.9416617968181
Herrala,herrala,60.8972564913429,25.4762723692731
Hiekkaharju,hiekkaharju,60.3034218203293,25.0496809962936
Hikiä,hikia,60.7528461873082,24.919624635667
Hinthaara,hinthaara,60.3998790798055,25.4785808348538
Humppila,humppila,60.9198400639008,23.362553403863
Huopalahti,huopalahti,60.2184088379661,24.8938619488508
Hyvinkää,hyvinkaa,60.6316641862013,24.8578490415682
Hämeenlinna,hameenlinna,61.0029816075706,24.4785430509722
Höljäkkä,holjakka,63.4561683046903,29.4466687514769
Iisalmi,iisalmi,63.5614790756657,27.2026281857751
Iittala,iittala,61.0909785152791,24.1409419913978
Ilmala asema,ilmala-asema,60.2081932805092,24.9209933411811
Imatra asema,imatra-asema,61.1964309543854,28.7783536022825
Inkeroinen,inkeroinen,60.6970160463293,26.8401837008015
Inkoo,inkoo,60.061501885181,23.9358329988437
Isokyrö,isokyro,62.9522296726105,22.3941602209428
Joensuu asema,joensuu-asema,62.600472813143,29.7796344072845
Jokela,jokela,60.553026812106,24.9709954523193
Jorvas,jorvas,60.1379077153629,24.5130267485843
Joutseno,joutseno,61.120656274973,28.4901630712814
Juupajoki,juupajoki,61.797474931745,24.3652527143856
Jyväskylä,jyvaskyla,62.240722619183,25.752358471208
Jämsä,jamsa,61.8663350204254,25.1738410156418
Järvelä,jarvela,60.8676288764625,25.275232337846
Järvenpää asema,jarvenpaa-asema,60.473790877983,25.0913353533463
Kajaani,kajaani,64.2213481856535,27.7403753520114
Kannelmäki,kannelmaki,60.2396135188869,24.8773979358534
Kannus,kannus,63.8999619929738,23.9154166323965
Karjaa,karjaa,60.0687979673101,23.6613423064996
Karkku,karkku,61.4438609387987,23.0487779926704
Kauhava,kauhava,63.1008552812896,23.0349366764352
Kauklahti asema,kauklahti-asema,60.1894877663557,24.6006222402425
Kauniainen,kauniainen,60.2119802068741,24.7312057204826
Kausala,kausala,60.8856222742859,26.3305766251123
Kemi,kemi,65.7389704466054,24.5747652312165
Kemijärvi,kemijarvi,66.7269148159021,27.4055724852987
Kera,kera,60.2166145470651,24.7559798334426
Kerava asema,kerava-asema,60.4044569532477,25.1065092333621
Kerimäki,kerimaki,61.8620593917038,29.1163033248732
Kesälahti,kesalahti,61.8881155631021,29.8053991745932
Keuruu,keuruu,62.2561773025742,24.7076831416329
Kiiala,kiiala,60.4068341206614,25.6138894176622
Kilo,kilo,60.2179810462962,24.7827509280629
Kirkkonummi,kirkkonummi,60.1196471219052,24.4392100801871
Kitee,kitee,62.1436120148075,30.0517670513193
Kiuruvesi,kiuruvesi,63.6423198308171,26.6126065930393
Kivistö,kivisto,60.3113734481479,24.8641061726555
Kohtavaara,kohtavaara,63.5164502661065,29.2867389196971
Koivuhovi,koivuhovi,60.2071855283982,24.7015945018292
Koivukylä,koivukyla,60.3236085998115,25.0604842177985
Kokemäki,kokemaki,61.2546709662264,22.3026816020037
Kokkola,kokkola,63.8359395420365,23.1307867293311
Kolari,kolari,67.35161591212,23.8362881726909
Kolho,kolho,62.1288625605166,24.5077221147185
Kontiomäki,kontiomaki,64.3398910187401,28.1167075477351
Koria,koria,60.8477284064372,26.6033624000802
Korso,korso,60.3510328699137,25.0787034259417
Kotka asema,kotka-asema,60.4645055725815,26.9298467810929
Kotkan satama,kotkan-satama,60.4687850181876,26.9414949189238
Kouvola asema,kouvola-asema,60.8659028298993,26.7057272764246
Kuopio asema,kuopio-asema,62.8983140850191,27.6812392307353
Kupittaa,kupittaa,60.4503615248389,22.2965367586851
Kylänlahti,kylanlahti,63.3626422494242,29.7542766640445
Kymi,kymi,60.5392750690805,26.9082150872511
Kyminlinna,kyminlinna,60.5084882289293,26.8967761938941
Käpylä,kapyla,60.22306436923,24.9601355287309
Lahti,lahti,60.9768171778042,25.6579920568628
Laihia,laihia,62.9913053793109,22.0026309794981
Lapinlahti,lapinlahti,63.3619536211328,27.3951690637275
Lappeenranta,lappeenranta,61.0481237795705,28.1965132926349
Lappila,lappila,60.849248828655,25.1747658400226
Lappohja,lappohja,59.9039795899363,23.2364828133429
Lapua,lapua,62.972496545483,23.0147561168722
Leinelä,leinela,60.3190856770206,25.0139062362581
Lempäälä,lempaala,61.3147799860792,23.7550372258238
Lentoasema,lentoasema,60.3177526380928,24.9850147051968
Leppävaara,leppavaara,60.2195209429121,24.8138275053363
Lieksa,lieksa,63.3194209557544,30.0191788457779
Lievestuore,lievestuore,62.2607677741777,26.1971785228054
Loimaa,loimaa,60.8477003402273,23.0600737894299
Louhela,louhela,60.2708668749811,24.8536739945464
Luoma,luoma,60.1731314686808,24.5511313996356
Lusto,lusto,61.8011730051914,29.3245933249985
Malmi,malmi,60.2519238069687,25.0122836539772
Malminkartano,malminkartano,60.2493758422151,24.8616587950359
Mankki,mankki,60.1852934444844,24.5833601130783
Martinlaakso,martinlaakso,60.2781491079821,24.852979699331
Masala,masala,60.1586838705003,24.5393563572835
Mikkeli,mikkeli,61.6884258044891,27.2794111703306
Misi,misi,66.6205278382332,26.6887147652634
Mommila,mommila,60.821462476094,25.0756207527694
Muhos,muhos,64.8072809438331,25.9930428572502
Muurola,muurola,66.3733874157676,25.375909191124
Myllykoski,myllykoski,60.7702796349898,26.7887874084103
Myllymäki,myllymaki,62.5257270468597,24.2811487128648
Myyrmäki,myyrmaki,60.2613872903079,24.8551264502495
Mäkkylä,makkyla,60.2213516676078,24.843352859432
Mäntsälä,mantsala,60.6474721517021,25.3080488268984
Mäntyharju,mantyharju,61.4216166769622,26.8830186227203
Nastola,nastola,60.9358877554859,25.9363050170658
Nikkilä,nikkila,60.382476234867,25.2670969018465
Nivala,nivala,63.9379318882258,24.9613087473065
Nokia,nokia,61.4816208988202,23.4990125701157
Nuppulinna,nuppulinna,60.5295373316632,25.0192338612405
Nurmes,nurmes,63.5424071884822,29.139648095249
Oitti,oitti,60.7900821734525,25.0217766362328
Orivesi,orivesi,61.6507190817321,24.3682585563462
Orivesi keskusta,orivesi-keskusta,61.6745384398468,24.3700488639543
Oulainen,oulainen,64.2711501607223,24.821470002311
Oulu asema,oulu-asema,65.0143648439865,25.4869444362012
Oulunkylä,oulunkyla,60.2292645793142,24.9685088126856
Paimenportti,paimenportti,60.4760633734348,26.9181436608592
Paltamo,paltamo,64.4023139421733,27.8240564222858
Parikkala,parikkala,61.5590721666133,29.5052608578096
Parkano,parkano,62.052945218757,23.0780635056826
Parola,parola,61.0504079454537,24.3665310635709
Pasila asema,pasila-asema,60.1990340829696,24.9337878790406
Pasila autojuna-asema,pasila-autojuna-asema,60.2074192659499,24.9358411564204
Pello,pello,66.7873473554112,23.9935000226165
Petäjävesi,petajavesi,62.2578349737561,25.1899209541321
Pieksämäki asema,pieksamaki-asema,62.3021128523162,27.1689618452316
Pihlajavesi,pihlajavesi,62.3471275065,24.3958400266757
Pitäjänmäki,pitajanmaki,60.2234384567765,24.8601708909316
Pohjois-Haaga,pohjois-haaga,60.2301294827808,24.8836462215558
Pori,pori,61.4777720975005,21.7857232191322
Porvoo,porvoo,60.396707957336,25.6491654067248
Puistola,puistola,60.2766625046023,25.03725885964
Pukinmäki,pukinmaki,60.2424709820492,24.9941038407867
Punkaharju,punkaharju,61.7617567449235,29.3846945322684
Purola,purola,60.5004169844897,25.0507473456716
Pyhäsalmi,pyhasalmi,63.684368974108,25.9836150289156
Pännäinen,pannainen,63.5967971033529,22.7898913464391
Pääskylahti,paaskylahti,61.8629430820296,28.9266856982659
Rekola,rekola,60.3331943575153,25.0692994069871
Retretti,retretti,61.8039342198044,29.2965993065091
Riihimäki asema,riihimaki-asema,60.7363799835401,24.7815871958189
Rovaniemi,rovaniemi,66.5002398818971,25.7062971220456
Runni,runni,63.6034446295906,26.8878924410542
Ruukki,ruukki,64.6621943458133,25.0988061062896
Ryttylä,ryttyla,60.8184397794885,24.7584895895746
Salo,salo,60.3847303032089,23.1213807553143
Santala,santala,59.874979905008,23.1210015508727
Saunakallio,saunakallio,60.4874373078822,25.0660517404237
Savio,savio,60.3815370233124,25.0983332850091
Savonlinna asema,savonlinna-asema,61.8697152212039,28.8883735979621
Seinäjoki asema,seinajoki-asema,62.7931086901557,22.8437680932263
Siilinjärvi Asema,siilinjarvi-asema,63.0761211053862,27.6682707439587
Simpele,simpele,61.4252589153135,29.3740000108726
Siuntio,siuntio,60.1406705570022,24.2218853815032
Skogby,skogby,59.9259452990713,23.3103843717261
Sukeva,sukeva,63.8661030183046,27.4239628476125
Suonenjoki,suonenjoki,62.6247106376565,27.1259413246859
Tammisaari,tammisaari,59.9795006388935,23.4432376706813
Tampere asema,tampere-asema,61.4989094613512,23.7734216278857
Tapanila,tapanila,60.2642070247958,25.0307194839624
Tavastila,tavastila,60.5730583683493,26.9554827592688
Tervajoki,tervajoki,63.0019447395946,22.1707341464398
Tervola,tervola,66.084214707848,24.7727885575252
Tikkurila asema,tikkurila-asema,60.2925071866442,25.0446499857521
Toijala,toijala,61.1710221168182,23.8608270451627
Tolsa,tolsa,60.1176435094,24.4704898055029
Tornio-Itäinen,tornio-itainen,65.8531347263961,24.1852873965534
Tuomarila,tuomarila,60.206091093919,24.6820709065078
Turenki,turenki,60.9187950850104,24.6388783623007
Turku asema,turku-asema,60.4542991993216,22.252426026841
Turku satama,turku-satama,60.4343862301173,22.2260723717771
Tuuri,tuuri,62.6063633126468,23.7222700607719
Uimaharju,uimaharju,62.9135309147638,30.2443315656378
Utajärvi,utajarvi,64.7607887024325,26.4148064291296
Uusikylä,uusikyla,60.9281206123198,26.0178134570236
Vaala,vaala,64.5597927625822,26.8441308840836
Vaasa,vaasa,63.0990401139843,21.6207182345244
Vainikkala asema,vainikkala-asema,60.8640957640099,28.3050157205392
Valimo,valimo,60.2222142288296,24.8762120556295
Vammala,vammala,61.3500271941806,22.8872412515423
Vantaankoski,vantaankoski,60.2857496768644,24.8486459817462
Varkaus,varkaus,62.3131394660187,27.8754426756132
Vehkala,vehkala,60.2976813065738,24.8505219275519
Vihanti,vihanti,64.4862769762151,24.9942019027633
Vihtari,vihtari,62.3816043564975,29.0315257968443
Viiala,viiala,61.2121733785887,23.7706802039762
Viinijärvi,viinijarvi,62.6426545707742,29.2395417847897
Villähde,villahde,60.9624314568465,25.7977306591662
Vilppula,vilppula,62.0266651435885,24.5072369091711
Vuonislahti,vuonislahti,63.1537903419207,29.996070709256
Ylistaro,ylistaro,62.9189424579756,22.5321605048886
Ylitornio,ylitornio,66.3278381053582,23.6831540139752
Ylivieska,ylivieska,64.073502034605,24.5409433216806
Bergamo-Orio al Serio Aeroporto,bergamo-orio-al-serio-aeroporto,45.6714082,9.693355
Lurbe—St-Christau,lurbe-st-christau,43.12099,-0.60408
Aigrefeuille–Le Thou,aigrefeuille-le-thou,46.09402,-0.95168
La Jarrie,la-jarrie,46.12045,-1.02347
Utrecht Vaartsche Rijn,utrecht-vaartsche-rijn,52.078611,5.1225
Utrecht,utrecht,52.083333,5.116667
Bourg-en-Bresse Gare Routière,bourg-en-bresse-gare-routiere,46.200324,5.21522
